x_edge_location,sc_bytes,c_ip,cs_method,cs_host,cs_uri_stem,sc_status,cs_referer,cs_user_agent,cs_uri_query,cs_cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end,timestamp
ABD581-E8,83261,88.185.182.22,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-integration-strategies,200,https://www.shepard.com/tags/tagpost.html,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6; rv:1.9.3.20) Gecko/5383-08-18 15:55:37.402130 Firefox/3.6.8,login,251e1301755cfae939658a407f79b49f,Error,3beff984-6377-4bd4-9a8c-5bce23913dcb,archivesnationales-ht.com,HTTPS,2287,0.696,68.90.27.240,None,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,Failed,always,39692,0.168,LambdaExecutionError,application/json,136677,602,1797,2025-07-15 15:45:43
FCB995-E4,35607,95.49.100.224,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-observability-tools,200,https://www.cruz.biz/search/mainfaq.htm,Opera/9.67.(Windows NT 10.0; pl-PL) Presto/2.9.172 Version/11.00,index,262eeb752e56b72cad923ef1906a6885,LimitExceeded,53c91d5c-236c-492a-ad13-e87d92c4c667,archivesnationales-ht.com,HTTPS,3891,2.105,177.146.35.12,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,Processed,nan,53223,0.981,Hit,application/json,146718,236,1522,2025-07-15 13:18:19
CCD212-E6,37933,182.145.87.80,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-quality-checks-etl,403,https://www.costa.com/wp-content/searchpost.php,Opera/8.78.(X11; Linux x86_64; sw-KE) Presto/2.9.171 Version/10.00,,d9a16d97e4c192d13a08c69391b02058,LimitExceeded,518e448a-b345-4b3b-9f0f-e7779144c256,archivesnationales-ht.com,HTTPS,514,1.221,159.135.170.236,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,,nan,39714,0.471,Hit,application/javascript,426752,,,2025-07-15 02:14:52
DCA057-E4,35649,174.63.35.127,GET,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,500,http://www.moody.com/maincategory.php,Opera/9.51.(Windows NT 5.0; kn-IN) Presto/2.9.190 Version/12.00,post,c9169bda0c70e61dd87d56a15c4a0f2d,LimitExceeded,2371abb1-4e7f-4cf6-843f-5ec26009219e,archivesnationales-ht.com,HTTP,970,1.844,144.22.133.94,TLSv1.2,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,Processed,nan,9055,0.628,BadGateway,application/json,398244,494,,2025-07-15 10:59:46
EAD542-E6,93020,186.125.191.104,POST,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,200,https://bentley.com/tag/wp-content/applogin.jsp,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7386-07-17 11:39:13.722565 Firefox/3.8,,bd15b6ceec4d688c01c4199d8da68d9b,Error,0e1d14fe-2f6b-4f05-8c71-2dbd751814a0,archivesnationales-ht.com,HTTPS,736,1.978,47.171.1.236,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Failed,nan,41710,0.614,BadGateway,application/json,202247,558,,2025-07-15 22:44:53
DAB081-E3,94387,145.89.67.72,PUT,d8bnainxtot1t.cloudfront.net,/blog/graph-databases-data-engineering,200,https://www.murphy.biz/wp-contentterms.htm,Opera/8.65.(X11; Linux i686; ast-ES) Presto/2.9.168 Version/11.00,login,1b5783a4c30b9fad81a4186394bd3150,Hit,fb90c854-a6f8-453d-b528-0d15812b1bf2,archivesnationales-ht.com,HTTPS,2185,1.471,220.7.72.88,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,Failed,nan,9288,0.158,Miss,application/json,321986,,,2025-07-15 11:52:12
ABB185-E5,46140,30.51.4.227,POST,d8bnainxtot1t.cloudfront.net,/blog/streaming-etl-flink-spark-streaming,200,https://lowe.com/applogin.html,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/28.0.874.0 Safari/534.0",,3841772a33d207f357c5577690a542ee,Miss,6847058d-b6b0-41fa-b66d-4d69ce1434ed,archivesnationales-ht.com,HTTPS,562,1.764,161.91.16.220,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/2.0,Failed,nan,57703,0.032,Miss,text/css,475324,,,2025-07-15 17:38:15
ABE791-E6,47864,217.133.222.228,PUT,d8bnainxtot1t.cloudfront.net,/blog/apache-spark-beginners-guide,200,http://www.black.net/tag/explore/postsmain.html,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),category,nan,Error,90746af5-a8b5-4f41-a280-3e5dcdf1b7d9,archivesnationales-ht.com,HTTPS,3337,0.109,98.86.34.245,None,AES256-GCM-SHA384,Miss,HTTP/1.1,Processed,outside,50534,0.646,BadGateway,text/css,280581,,,2025-07-15 08:29:26
AAC200-E9,17139,64.149.133.15,GET,d8bnainxtot1t.cloudfront.net,/blog/data-security-encryption,301,https://gutierrez.info/tag/app/listmain.htm,Opera/8.11.(Windows NT 6.2; he-IL) Presto/2.9.171 Version/10.00,,6bf3cf58b2f1ba792d5248e3a055f723,LimitExceeded,1b0045d8-d3fb-478b-a953-ec47df10e874,archivesnationales-ht.com,HTTPS,540,1.248,62.220.78.82,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,Processed,amount,3503,0.991,LambdaExecutionError,text/html,28086,,,2025-07-15 17:13:07
AAC313-E7,28511,164.86.194.51,POST,d8bnainxtot1t.cloudfront.net,/blog/data-lake-security-best-practices,200,http://washington.com/posts/blog/listsearch.htm,Opera/9.26.(Windows 98; sq-ML) Presto/2.9.186 Version/10.00,,ea78d146e944373fd2aaabfc9d379156,Error,28b47af4-81b3-4809-9ef2-06e61425daee,archivesnationales-ht.com,HTTPS,1083,2.475,156.231.154.152,TLSv1.2,AES256-GCM-SHA384,Hit,HTTP/2.0,,nan,57947,0.202,LambdaExecutionError,text/html,340383,,,2025-07-15 02:49:37
BCB147-E6,84815,97.215.148.164,HEAD,d8bnainxtot1t.cloudfront.net,/blog/delta-lake-apache-iceberg,500,https://www.hartman-newton.com/category/main/wp-contenthome.html,Opera/9.66.(X11; Linux x86_64; lo-LA) Presto/2.9.172 Version/11.00,,4b884f91855f9f0ec7d82705a1125766,Hit,3932bdf5-48e5-47f4-8743-21928702aada,archivesnationales-ht.com,HTTPS,603,1.214,212.216.32.23,TLSv1.2,AES256-GCM-SHA384,LimitExceeded,HTTP/2.0,,nan,46402,0.393,BadGateway,application/json,145536,,,2025-07-15 22:13:01
CAF842-E9,60739,218.199.134.147,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,301,nan,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9301-11-14 16:34:52.135406 Firefox/4.0,main,nan,LimitExceeded,f022b75c-abc5-4e3e-93e2-cff657a6be51,archivesnationales-ht.com,HTTPS,117,1.315,65.109.119.244,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/2.0,Processed,nan,39525,0.232,Hit,image/jpeg,235738,,,2025-07-15 19:19:59
FFE877-E3,96953,17.142.165.186,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-lineage-tracking,403,http://medina.com/categories/tags/categorieshomepage.htm,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),,d1dcc7adab6e9d042dc630616d5c484c,Hit,8238fc89-edb3-48e4-9e02-9177d190c484,archivesnationales-ht.com,HTTPS,4677,0.575,223.63.239.149,TLSv1.2,AES256-GCM-SHA384,Hit,HTTP/1.1,Processed,nan,5846,0.83,Error,text/css,191228,,1172,2025-07-15 19:02:37
FBC210-E8,16858,178.15.243.111,PUT,d8bnainxtot1t.cloudfront.net,/blog/cloud-data-platforms-aws-azure-gcp,404,nan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/44.0.822.0 Safari/531.0",home,6bc929b12601bc729315f9407544fcd4,LimitExceeded,4d20d619-2161-4f1c-9c2c-88c5eb7762a1,archivesnationales-ht.com,HTTPS,190,0.733,157.219.77.137,None,AES256-GCM-SHA384,LimitExceeded,HTTP/1.1,,nan,38734,0.639,Error,application/json,366520,,,2025-07-15 20:40:30
CEE567-E2,19357,189.202.32.136,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-catalog-importance,200,http://www.russell.com/searchhomepage.htm,Opera/8.17.(Windows CE; sw-KE) Presto/2.9.178 Version/11.00,privacy,f234b95a825bfc3307b7ca8b5a24e004,Hit,fcf93f11-5320-41a9-a6da-ef23f66be343,archivesnationales-ht.com,HTTPS,238,0.911,106.198.244.186,TLSv1.2,None,Hit,HTTP/2.0,Failed,drop,37512,0.267,Miss,text/html,321909,337,1215,2025-07-15 16:13:14
DFC750-E9,3006,181.192.171.241,PUT,d8bnainxtot1t.cloudfront.net,/blog/scalable-data-architecture,200,http://hudson.com/tags/tags/tagsauthor.htm,Opera/8.64.(X11; Linux x86_64; pt-PT) Presto/2.9.162 Version/10.00,login,a7002fb4089d7a1ab6fed6860f64c0e0,Miss,ff37b4af-f40e-4112-b103-68582210b45a,archivesnationales-ht.com,HTTPS,779,0.153,nan,None,None,LimitExceeded,HTTP/2.0,,nan,63805,0.117,BadGateway,application/javascript,139700,106,1558,2025-07-15 14:33:41
FBF390-E4,7093,220.177.220.221,HEAD,d8bnainxtot1t.cloudfront.net,/blog/machine-learning-ops-mldata,200,http://www.gonzalez.com/tags/categorypost.php,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),,5be241415465afd2c3876aea3a71328d,Miss,e573ff8e-4d96-40ba-af07-7fbd205ddfb7,archivesnationales-ht.com,HTTPS,2634,2.445,205.149.59.42,TLSv1.3,None,LimitExceeded,HTTP/1.1,,nan,12399,0.185,LambdaExecutionError,text/css,331520,756,,2025-07-15 22:29:07
BBD775-E7,435,103.198.147.46,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-modeling-techniques-data-engineers,403,http://lewis-pratt.net/explore/postslogin.asp,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),,0b747c303b5bffb8b395991e7549ac0c,Error,0178e406-3210-4570-b2c1-0fde024d7632,archivesnationales-ht.com,HTTPS,207,1.26,212.94.163.165,None,ECDHE-RSA-AES128-GCM-SHA256,LimitExceeded,HTTP/1.1,Failed,nan,27748,0.189,Error,text/html,459020,,1116,2025-07-15 00:55:17
BDB754-E2,50617,209.55.186.70,GET,d8bnainxtot1t.cloudfront.net,/blog/data-lineage-tracking,301,http://vargas-ellis.com/main/tagsregister.html,Opera/9.11.(Windows 95; yue-HK) Presto/2.9.189 Version/11.00,,2cc4248ac2d92d400d2c00ff4f9ca9c2,Miss,af03071e-6afe-4017-aa44-3aca24df1f21,archivesnationales-ht.com,HTTP,3860,0.4,207.197.213.183,None,None,Error,HTTP/1.1,Failed,nan,6605,0.63,BadGateway,text/html,408836,,,2025-07-15 05:30:20
ECA147-E1,24014,99.115.96.148,POST,d8bnainxtot1t.cloudfront.net,/blog/data-lakes-vs-data-warehouses,301,http://www.barker.net/tags/postshomepage.asp,Opera/9.22.(X11; Linux x86_64; eo-US) Presto/2.9.187 Version/12.00,login,788098a3df0fb04f5c329cd9cdbf35c8,Miss,9fb56e33-6c6d-4d8e-94b6-88663693e8f1,archivesnationales-ht.com,HTTPS,2685,1.717,199.10.175.176,TLSv1.2,AES256-GCM-SHA384,Hit,HTTP/1.1,,soon,58864,0.234,LambdaExecutionError,application/javascript,131883,,,2025-07-15 12:49:11
FDC177-E0,64234,147.14.82.2,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/metadata-management-data-lakes,500,http://www.lewis-jones.com/explore/wp-content/tagsfaq.html,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.800.0 Safari/533.1",terms,6e9f8969b33a111709476cd98a179647,Miss,125a1a0c-8ca5-422d-b52b-48b192027cc4,archivesnationales-ht.com,HTTPS,974,0.871,nan,None,None,Hit,HTTP/1.1,Failed,nan,44440,0.237,Error,image/jpeg,400984,,,2025-07-15 02:10:44
FAF744-E9,8013,66.174.229.37,PUT,d8bnainxtot1t.cloudfront.net,/blog/apache-spark-beginners-guide,200,nan,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.4.20) Gecko/6422-01-24 23:52:19.201019 Firefox/11.0,post,nan,LimitExceeded,2b8713d5-9746-431a-925c-d8645422f477,archivesnationales-ht.com,HTTPS,1577,0.982,179.191.15.90,TLSv1.3,None,Error,HTTP/1.1,,nan,36430,0.135,Hit,application/javascript,167017,,1345,2025-07-15 18:38:36
FDC173-E6,82931,216.198.251.208,POST,d8bnainxtot1t.cloudfront.net,/blog/data-governance-best-practices,200,http://www.carey-keller.biz/posts/blog/searchabout.asp,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2 rv:2.0; mai-IN) AppleWebKit/532.34.1 (KHTML, like Gecko) Version/5.1 Safari/532.34.1",,nan,Error,5292970b-28a8-4370-9d49-7f09425d2e47,archivesnationales-ht.com,HTTPS,3670,1.988,185.15.16.214,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/1.1,,nan,42462,0.694,Error,image/jpeg,54653,159,1970,2025-07-15 08:41:51
BAE239-E1,45550,162.151.58.44,POST,d8bnainxtot1t.cloudfront.net,/blog/introduction-to-airflow-dags,301,http://mason.com/mainlogin.php,Opera/8.84.(X11; Linux x86_64; ps-AF) Presto/2.9.165 Version/12.00,,d38eba3272f75752e7d85e57413aaeed,Error,62485224-e2f6-4082-ad80-868b963a63dd,archivesnationales-ht.com,HTTP,2996,0.149,149.120.130.159,TLSv1.3,None,LimitExceeded,HTTP/1.1,Processed,nan,1906,0.083,Hit,application/json,5349,,,2025-07-15 03:02:23
CDD604-E2,17821,189.61.252.202,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/serverless-data-processing,404,nan,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),,nan,Miss,43498afc-5a8d-4097-a6a2-0aab0b90d150,archivesnationales-ht.com,HTTPS,999,1.288,129.7.66.193,None,None,LimitExceeded,HTTP/1.1,Processed,nan,51991,0.485,LambdaExecutionError,text/css,122723,,,2025-07-15 07:01:39
DDE144-E1,65408,50.111.21.121,POST,d8bnainxtot1t.cloudfront.net,/blog/building-api-gateways-data,200,http://www.white.com/search/blog/apppost.htm,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2 rv:6.0; my-MM) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.35.5",,nan,Error,6465bbfa-36e0-47a8-aaa8-1d62141245f4,archivesnationales-ht.com,HTTPS,2398,0.889,nan,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,,nan,56853,0.694,LambdaExecutionError,application/javascript,306688,290,1447,2025-07-15 00:20:35
BDC633-E4,18044,160.70.87.44,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/data-marts-data-warehousing,301,http://www.guzman-mora.com/wp-content/explore/mainindex.htm,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; eu-ES) AppleWebKit/534.21.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.21.7",,c6afa5e3015706732d6d8ce7009f8778,Hit,e9ebaaa0-ebba-4d0a-89d4-ea09f5144e1e,archivesnationales-ht.com,HTTPS,4319,1.552,185.14.118.55,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/2.0,,nan,36858,0.169,Miss,image/jpeg,16238,147,,2025-07-15 17:48:45
EAC024-E5,49864,11.231.231.147,GET,d8bnainxtot1t.cloudfront.net,/blog/data-mesh-architecture,200,https://www.white-brown.info/wp-content/listregister.htm,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/9.3b1254.0 Mobile/99G711 Safari/531.0",,b6ad6a1754afb13b4ce88fba6bd1915b,Hit,5f0d2575-7491-4c68-aa43-e2d31b220293,archivesnationales-ht.com,HTTPS,2530,0.504,221.150.108.45,TLSv1.2,None,Miss,HTTP/1.1,Failed,nan,14293,0.223,Hit,image/jpeg,308368,,,2025-07-15 12:16:16
FEC082-E7,16305,170.216.25.150,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-lakes-vs-data-warehouses,500,http://brown.net/categories/postscategory.htm,Mozilla/5.0 (Android 2.3.7; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,author,030814e323102948232e238c386e3ef0,Error,ae972443-2200-4b5c-9f7a-6f54c776e30e,archivesnationales-ht.com,HTTPS,178,0.662,124.236.209.215,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/2.0,,nan,14420,0.647,LambdaExecutionError,image/jpeg,318287,,,2025-07-15 18:08:51
BED845-E1,41818,169.115.176.15,HEAD,d8bnainxtot1t.cloudfront.net,/blog/api-integration-data-pipelines,200,http://www.webb.com/wp-content/posts/taghomepage.html,Opera/9.12.(X11; Linux x86_64; xh-ZA) Presto/2.9.171 Version/10.00,login,d6d781b4b0aeac895de8b2c7bd1a5345,Hit,7912dd4e-8a9b-4709-8c3e-3462c83e1941,archivesnationales-ht.com,HTTPS,2758,2.292,168.112.238.175,TLSv1.3,None,LimitExceeded,HTTP/1.1,,nan,6551,0.962,LambdaExecutionError,application/javascript,360861,17,,2025-07-15 22:44:29
EDF171-E5,47257,180.94.225.202,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/realtime-dashboards-data,403,https://www.good-barnes.com/categories/exploreabout.jsp,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/50.0.813.0 Safari/534.2",,53c5d268c3620d080d0e19365a4d5637,Hit,46a2e35f-a834-44bf-80f2-518831b4071f,archivesnationales-ht.com,HTTPS,3256,0.195,12.36.79.122,None,None,Hit,HTTP/1.1,,nan,27174,0.098,Error,text/css,321121,,,2025-07-15 13:46:11
AEF739-E6,63107,99.158.174.173,HEAD,d8bnainxtot1t.cloudfront.net,/blog/building-data-pipelines-python,200,http://garcia.biz/tags/posts/mainlogin.asp,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/48.0.814.0 Safari/531.1",,b19e8d9329973bbc718bbcbe3c937fdb,Hit,492492b6-ba0f-45a7-af9e-6d85787e665e,archivesnationales-ht.com,HTTPS,2803,0.1,nan,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,Processed,nothing,10449,0.594,Hit,application/javascript,439320,352,,2025-07-15 22:36:05
CBB482-E2,4357,203.18.52.201,POST,d8bnainxtot1t.cloudfront.net,/blog/data-security-encryption,200,http://cummings.info/mainlogin.html,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),,ffd58a3477d4dd61c61983b31c4b0263,Error,dc10d7df-d947-49d8-bca0-83d8eb41bf6f,archivesnationales-ht.com,HTTPS,2787,2.307,137.112.108.217,None,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Failed,nan,30665,0.143,Error,text/html,346030,911,1410,2025-07-15 07:39:32
FDD341-E1,50507,196.181.116.39,HEAD,d8bnainxtot1t.cloudfront.net,/blog/dataops-principles-practice,200,nan,Opera/8.26.(Windows NT 5.0; bo-IN) Presto/2.9.165 Version/12.00,,023ea196f94ecd1e6a12c18505ea4d57,Error,165e7b13-cbf2-4de2-9131-244f259db30a,archivesnationales-ht.com,HTTPS,1004,0.992,88.74.248.82,TLSv1.3,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,Failed,use,6469,0.649,Error,application/json,27565,,,2025-07-15 06:11:47
FDB929-E0,52031,195.86.140.118,GET,d8bnainxtot1t.cloudfront.net,/blog/realtime-dashboards-data,403,https://washington.com/posts/exploresearch.jsp,Opera/9.78.(X11; Linux i686; hr-HR) Presto/2.9.162 Version/12.00,,nan,LimitExceeded,5c6d82c7-5a31-43e4-a432-b37d184b8568,archivesnationales-ht.com,HTTPS,595,0.797,14.25.95.183,TLSv1.3,None,Miss,HTTP/1.1,,nan,26387,0.175,BadGateway,application/javascript,274346,,,2025-07-15 02:55:59
DDE934-E7,71046,129.197.114.250,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-transformation-techniques,301,http://simpson.info/wp-content/bloghomepage.php,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0; rv:1.9.6.20) Gecko/4774-05-10 14:08:10.806046 Firefox/15.0,category,1d051e65a92fbcf0d0fab34f79e4d7ab,Hit,98baed2a-4f61-44cc-8643-9d1ce8505d8c,archivesnationales-ht.com,HTTPS,4260,2.451,148.60.191.225,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Failed,nan,6924,0.273,LambdaExecutionError,application/json,21607,,1828,2025-07-15 14:25:15
BAA014-E7,32134,133.209.23.53,HEAD,d8bnainxtot1t.cloudfront.net,/blog,403,nan,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.36.7 (KHTML, like Gecko) Version/5.1 Safari/532.36.7",,2d169a4ba9e6b8b95567cdf092860142,Miss,86cea139-2fd9-4cc3-8089-a9494b1814d9,archivesnationales-ht.com,HTTPS,2192,2.374,210.77.85.183,None,None,Error,HTTP/1.1,,nan,63204,0.777,LambdaExecutionError,application/javascript,205202,,1346,2025-07-15 10:48:30
AFF789-E3,47943,67.55.203.35,PUT,d8bnainxtot1t.cloudfront.net,/blog/cloud-data-platforms-aws-azure-gcp,200,https://www.wagner.com/blogterms.jsp,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),,nan,Error,61bfbe3f-9af8-4a92-8829-54916bcc6a83,archivesnationales-ht.com,HTTPS,1538,1.065,38.149.90.155,TLSv1.3,AES256-GCM-SHA384,Miss,HTTP/2.0,Processed,nan,46475,0.511,LambdaExecutionError,image/jpeg,395872,816,1776,2025-07-15 13:14:13
EFC269-E0,53741,188.140.251.133,OPTIONS,d8bnainxtot1t.cloudfront.net,/blog/realtime-dashboards-data,500,http://dean.com/search/tags/listindex.asp,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ko-KR) AppleWebKit/533.15.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.15.1",,1fbf6b78b2f0e549b698bcea5a4a1856,LimitExceeded,90b6936c-6c23-4a51-a116-9c1854a79f3d,archivesnationales-ht.com,HTTPS,3348,0.665,192.214.27.109,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Failed,nan,52501,0.534,BadGateway,application/json,351328,73,,2025-07-15 03:21:15
BCB711-E4,52405,203.121.30.171,HEAD,d8bnainxtot1t.cloudfront.net,/blog/streaming-etl-flink-spark-streaming,200,http://waters-lopez.org/app/wp-contentsearch.jsp,Opera/9.43.(X11; Linux i686; mk-MK) Presto/2.9.160 Version/10.00,faq,4b052553e88266972d5dc1c23d5b7bb8,LimitExceeded,6fe71272-695b-46da-8b48-74973775f69b,archivesnationales-ht.com,HTTPS,1986,2.408,173.1.250.132,TLSv1.2,AES256-GCM-SHA384,Error,HTTP/2.0,,yeah,5494,0.639,Hit,text/html,89004,729,,2025-07-15 00:43:31
BED338-E8,22848,118.214.2.19,GET,d8bnainxtot1t.cloudfront.net,/blog/building-api-gateways-data,200,nan,Opera/8.23.(Windows NT 6.1; ka-GE) Presto/2.9.177 Version/10.00,post,6ebcb3489e8824793bcc68f4c82795de,LimitExceeded,c45f9e01-40c3-478d-96bd-3f6cc968d425,archivesnationales-ht.com,HTTPS,4256,0.711,166.183.37.108,None,ECDHE-RSA-AES128-GCM-SHA256,Miss,HTTP/1.1,Processed,nan,11044,0.917,Error,text/css,252859,,,2025-07-15 01:44:59
ADF859-E0,66365,129.74.13.92,POST,d8bnainxtot1t.cloudfront.net,/blog/data-pipeline-orchestration-tools,200,https://davis.biz/categoryauthor.html,Opera/8.89.(Windows CE; mag-IN) Presto/2.9.160 Version/11.00,,9916fa9f7fee6e7efe6284a42f5c8440,Miss,87adbf67-5a8b-4033-a615-1d700a5111f3,archivesnationales-ht.com,HTTPS,1467,0.221,194.195.161.47,None,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Failed,nan,16334,0.381,Error,application/json,462974,,,2025-07-15 02:34:59
EFE811-E9,80716,199.153.122.36,PUT,d8bnainxtot1t.cloudfront.net,/blog/data-vault-modeling,200,https://www.carrillo.biz/postsindex.html,Opera/9.34.(X11; Linux x86_64; id-ID) Presto/2.9.179 Version/11.00,,12c56b8fcaab70b34aa5a9741f62423e,LimitExceeded,89596936-f0e9-4021-8948-360a3293c9d6,archivesnationales-ht.com,HTTPS,3783,0.26,75.1.173.137,None,None,Miss,HTTP/2.0,,nan,61938,0.911,Miss,text/css,180654,,,2025-07-15 14:14:57
CBF597-E7,38865,43.188.149.230,PUT,d8bnainxtot1t.cloudfront.net,/blog/choosing-right-database,403,http://blankenship-flores.org/searchregister.php,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nso-ZA) AppleWebKit/533.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.41.6",faq,nan,LimitExceeded,5f925f12-d681-41c0-9147-7b5971ae71ca,archivesnationales-ht.com,HTTPS,4491,1.755,159.91.203.67,TLSv1.2,None,Hit,HTTP/1.1,Failed,nan,42648,0.061,Error,application/javascript,298591,,,2025-07-15 03:30:41
EAC443-E7,59279,186.219.22.126,DELETE,d8bnainxtot1t.cloudfront.net,/blog/data-catalog-importance,404,https://smith.com/category/tags/taghomepage.jsp,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:5.0; ik-CA) AppleWebKit/533.32.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.32.6",,nan,LimitExceeded,04a006d7-f75a-4ac0-a286-8c016faaf646,archivesnationales-ht.com,HTTPS,3370,0.852,184.235.72.214,TLSv1.3,AES256-GCM-SHA384,Error,HTTP/2.0,Processed,nan,1798,0.141,Error,application/javascript,347931,,,2025-07-15 06:11:33
BBD231-E6,5775,181.240.199.212,HEAD,d8bnainxtot1t.cloudfront.net,/blog/data-vault-modeling,404,nan,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/19.0.884.0 Safari/532.0",about,nan,Miss,fea950af-38d5-4e51-86cc-828f5803d4b6,archivesnationales-ht.com,HTTPS,3779,2.037,214.102.199.15,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,Processed,nan,33606,0.738,BadGateway,application/json,317580,451,,2025-07-15 05:51:02
DCF324-E3,16526,134.194.115.138,DELETE,d8bnainxtot1t.cloudfront.net,/blog/modern-data-stack-components,200,https://good.com/main/postssearch.htm,Opera/8.53.(Windows NT 6.1; fa-IR) Presto/2.9.174 Version/10.00,post,8397e7442c17a18768e5632b70241815,Error,c47d68df-93a1-4cd8-8bb5-3ac691686b3b,archivesnationales-ht.com,HTTPS,3478,1.021,nan,TLSv1.2,AES256-GCM-SHA384,Miss,HTTP/1.1,Failed,nan,41335,0.949,Hit,application/javascript,489129,110,1013,2025-07-15 23:36:23
